     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7170     97.5820     22.0936      1.9278      1.8888      0.0006     -0.0007      0.0009    101.7265     68.6994     50.0000     -0.2136      0.1787     -0.0218
     34.7110     97.5802     23.8527      1.9279      1.8888      0.0007     -0.0008      0.0010    101.7267     68.5948     50.0000     -0.1770      0.1397     -0.0192
     34.7050     97.5783     25.6106      1.9281      1.8888      0.0006      0.0007      0.0009    101.7268     68.4903    -50.0000     -0.1530      0.1399     -0.0169
     34.6989     97.5765     27.3673      1.9282      1.8888      0.0005      0.0006      0.0008    101.7270     68.3859    -50.0000     -0.1439      0.1124     -0.0149
     34.6928     97.5747     29.1226      1.9283      1.8888      0.0003      0.0003      0.0004    101.7272     68.2816    -50.0000     -0.1298      0.0945     -0.0133
     34.7836     97.6227      0.8874      1.7531      1.8888      0.0000     -0.0000      0.0000    101.4640     69.9633     50.0000     -2.1291      0.3073     -0.1651
     34.7779     97.6210      2.6611      1.7532      1.8888      0.0584     -0.0057      0.0586    101.4642     69.8578      5.6218     -2.2101      1.2989      0.0323
     34.7723     97.6193      4.4338      1.7534      1.8888      0.2550     -0.1726      0.3079    101.4644     69.7525     34.1001     -0.7650      0.0761     -0.0042
     34.7665     97.6175      6.2053      1.7535      1.8888      0.3857     -0.3743      0.5375    101.4645     69.6472     44.1413      0.1203     -1.5889     -0.0397
     34.7608     97.6158      7.9755      1.7536      1.8888      0.3826     -0.4552      0.5946    101.4647     69.5420     49.9535      0.1508     -2.1944     -0.0524
     34.7550     97.6141      9.7446      1.7537      1.8888      0.2998     -0.3573      0.4665    101.4649     69.4368     50.0000      0.0586     -1.1688     -0.0517
     34.7492     97.6123     11.5124      1.7538      1.8888      0.1530     -0.1823      0.2380    101.4651     69.3317     50.0000     -0.6193      0.2265     -0.0467
     34.7433     97.6106     13.2790      1.7540      1.8888      0.0331     -0.0395      0.0516    101.4652     69.2267     50.0000     -1.0620      1.1469     -0.0418
